timestamp,left_x,left_y,left_z,left_pitch,left_yaw,left_roll,right_x,right_y,right_z,right_pitch,right_yaw,right_roll
1753091482.5674264,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1753091482.6024227,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1753091482.638598,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1753091482.6726038,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1753091482.7055988,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1753091482.7402742,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1753091482.7752724,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1753091482.8132665,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1753091482.8517942,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1753091482.8877938,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1753091482.9258158,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1753091482.964395,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1753091482.9993887,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1753091483.0399678,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1753091483.075971,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1753091483.1129682,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1753091483.1494954,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1753091483.186489,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1753091483.2255,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1753091483.2652242,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1753091483.305222,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1753091483.3448029,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1753091483.3848042,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1753091483.4258296,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1753091483.4665408,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1753091483.5125372,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1753091483.551133,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1753091483.588132,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1753091483.628149,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1753091483.6696784,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1753091483.713669,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1753091483.7782266,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1753091483.8717782,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1753091483.9157805,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1753091483.9565284,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1753091483.9965303,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1753091484.0360909,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1753091484.078093,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1753091484.1230986,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1753091484.1634479,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1753091484.204364,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1753091484.2449145,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1753091484.3029156,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1753091484.354723,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1753091484.404719,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1753091484.4393106,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1753091484.49031,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1753091484.5273867,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1753091484.580043,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1753091484.615044,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1753091484.6515672,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1753091484.6845691,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1753091484.7175977,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1753091484.7561502,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1753091484.792151,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1753091484.828174,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1753091484.8627236,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1753091484.8957248,-189.55641174316406,121.23744201660156,480.6034240722656,6.2779786354816665,-75.35156939670436,179.9719044766889,nan,nan,nan,nan,nan,nan
1753091484.9494872,-174.14859008789062,129.83929443359375,471.4837951660156,-58.086701456092946,-103.09435037319177,-94.2389515850232,nan,nan,nan,nan,nan,nan
1753091485.0044882,-146.14761352539062,132.23667907714844,457.76727294921875,-60.06270000965655,-89.80743488566502,-110.36370088823577,nan,nan,nan,nan,nan,nan
1753091485.0590694,-910.151123046875,996.3550415039062,3381.440185546875,63.402240075003675,-52.01780327082582,nan,nan,nan,nan,nan,nan,nan
1753091485.1150713,-101.21288299560547,133.18771362304688,458.0043029785156,-60.3269270476318,-80.27085832110023,nan,nan,nan,nan,nan,nan,nan
1753091485.1706588,-92.25740051269531,129.4751739501953,457.36029052734375,-60.77142849016449,-77.275625997413,nan,nan,nan,nan,nan,nan,nan
1753091485.2248218,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1753091485.2763789,-81.09626770019531,118.45036315917969,459.0356140136719,-60.0931043166395,-75.94822981723121,145.38140508454774,nan,nan,nan,nan,nan,nan
1753091485.3283913,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1753091485.380144,-132.49209594726562,185.16294860839844,696.7571411132812,-19.012549132563716,-69.12931465932172,nan,nan,nan,nan,nan,nan,nan
1753091485.4323332,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1753091485.4840887,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1753091485.536655,-98.9795150756836,126.65741729736328,459.9294738769531,-58.09186173401679,-77.624628661145,nan,nan,nan,nan,nan,nan,nan
1753091485.5876575,-106.62300872802734,123.4730453491211,454.7298889160156,-58.561436163476756,-79.38544198229243,nan,nan,nan,nan,nan,nan,nan
1753091485.641781,-112.90794372558594,123.63861846923828,455.3396911621094,-58.33131132568397,-82.05104397179852,nan,nan,nan,nan,nan,nan,nan
1753091485.6987855,-114.36995697021484,122.3863296508789,450.72772216796875,-58.54810990232318,-82.83976218804254,-112.99560203640533,nan,nan,nan,nan,nan,nan
1753091485.751353,-119.66552734375,123.39601135253906,457.6943054199219,-57.88459721253349,-83.6935070468678,126.25051722461552,nan,nan,nan,nan,nan,nan
1753091485.8033574,-115.84087371826172,119.4521255493164,443.06585693359375,-58.89821699050804,-85.40626656169377,nan,nan,nan,nan,nan,nan,nan
1753091485.8582196,-111.99557495117188,114.68132019042969,431.5389709472656,-59.067829924104714,-85.62951746109097,nan,nan,nan,nan,nan,nan,nan
1753091485.9112167,-106.84584045410156,114.27839660644531,417.90191650390625,-58.8876781561497,-86.94739659319735,-109.25983566318843,nan,nan,nan,nan,nan,nan
1753091485.9647493,-101.78620147705078,112.78543090820312,401.1356506347656,-60.56312480178922,-87.17082863234873,nan,nan,nan,nan,nan,nan,nan
1753091486.023758,-95.57514190673828,112.34645080566406,391.5244445800781,-60.733594387933934,-85.06788888882505,-112.13384828320297,nan,nan,nan,nan,nan,nan
1753091486.0812805,-88.50823211669922,113.82223510742188,383.78125,-60.692571470758,-83.52482875586811,-114.8061992324897,193.90475463867188,86.45335388183594,325.3188171386719,nan,nan,nan
1753091486.159565,-84.55294799804688,114.95105743408203,382.615478515625,-60.68626508341288,-83.34610472144904,nan,202.786376953125,87.54026794433594,309.2287292480469,-10.471047730090183,-119.57143728791134,nan
